날짜,역명,구분,새벽,출근,낮,퇴근,출근_ratio,퇴근_ratio,commute_balance,위도,경도
2024-01-13,디지털미디어시티,승차,842,1889,4906,1382,0.20944672358354585,0.15323206563920613,0.15499847141546927,37.576108,126.901391
2024-01-13,디지털미디어시티,승차,842,1889,4906,1382,0.20944672358354585,0.15323206563920613,0.15499847141546927,37.577475,126.900453
2024-01-13,디지털미디어시티,하차,2355,1316,3592,2034,0.14155103796923738,0.21878025169409487,-0.2143283582089552,37.576958,126.898609
2024-01-13,디지털미디어시티,하차,2355,1316,3592,2034,0.14155103796923738,0.21878025169409487,-0.2143283582089552,37.576108,126.901391
2024-01-13,디지털미디어시티,하차,2355,1316,3592,2034,0.14155103796923738,0.21878025169409487,-0.2143283582089552,37.577475,126.900453
2024-01-14,구파발,승차,1322,1862,6007,1922,0.16755151624223882,0.1729505983982723,-0.015856236786469344,37.636763,126.918821
2024-01-14,구파발,하차,2127,1279,5441,2594,0.11179092736648895,0.22672843282929814,-0.33953008004131163,37.636763,126.918821
2024-01-14,연신내,승차,2471,4025,10093,3003,0.20544099632503063,0.1532768476929359,0.1454183266932271,37.61878,126.9213
2024-01-14,연신내,승차,2471,4025,10093,3003,0.20544099632503063,0.1532768476929359,0.1454183266932271,37.618636,126.920625
2024-01-14,연신내,승차,2471,4025,10093,3003,0.20544099632503063,0.1532768476929359,0.1454183266932271,37.619229,126.921038
2024-01-14,연신내,하차,4414,1666,8106,4847,0.08753218094887827,0.2546629538170546,-0.4884077997850453,37.61878,126.9213
2024-01-14,연신내,하차,4414,1666,8106,4847,0.08753218094887827,0.2546629538170546,-0.4884077997850453,37.618636,126.920625
2024-01-14,연신내,하차,4414,1666,8106,4847,0.08753218094887827,0.2546629538170546,-0.4884077997850453,37.619229,126.921038
2024-01-14,불광,승차,967,1678,5318,1630,0.17491921192536225,0.16991556343166891,0.014510278113663845,37.610873,126.92939
2024-01-14,불광,승차,967,1678,5318,1630,0.17491921192536225,0.16991556343166891,0.014510278113663845,37.610553,126.92982
2024-01-14,불광,하차,1791,1387,5218,2076,0.13244843391902214,0.1982429335370512,-0.19896043892578688,37.610873,126.92939
2024-01-14,불광,하차,1791,1387,5218,2076,0.13244843391902214,0.1982429335370512,-0.19896043892578688,37.610553,126.92982
2024-01-14,녹번,승차,512,1622,4363,911,0.2189524838012959,0.12297516198704103,0.2806948282668772,37.600927,126.935756
2024-01-14,녹번,하차,1805,536,2670,1782,0.07890475489474459,0.26232886795230387,-0.5375323554788611,37.600927,126.935756
2024-01-14,응암,승차,854,2164,5208,1183,0.22999256031459242,0.1257306833882453,0.2930982969823723,37.598605,126.915577
2024-01-14,응암,하차,2527,876,3678,2406,0.09233688204911984,0.2536102034362812,-0.46617915904936014,37.598605,126.915577
2024-01-14,역촌,승차,211,418,1239,282,0.19441860465116279,0.13116279069767442,0.19428571428571428,37.606021,126.922744
2024-01-14,역촌,하차,625,280,1144,602,0.10562052055827989,0.22708411920030178,-0.36507936507936506,37.606021,126.922744
2024-01-14,불광,승차,356,346,1651,700,0.11333114968883067,0.22928267278087128,-0.3384321223709369,37.610873,126.92939
2024-01-14,불광,승차,356,346,1651,700,0.11333114968883067,0.22928267278087128,-0.3384321223709369,37.610553,126.92982
2024-01-14,불광,하차,446,274,1468,516,0.10133136094674557,0.1908284023668639,-0.30632911392405066,37.610873,126.92939
2024-01-14,불광,하차,446,274,1468,516,0.10133136094674557,0.1908284023668639,-0.30632911392405066,37.610553,126.92982
2024-01-14,독바위,승차,109,323,838,204,0.21913161465400272,0.1383989145183175,0.22580645161290322,37.618456,126.933031
2024-01-14,독바위,하차,386,178,679,388,0.10913549969343961,0.23789086450030655,-0.3710247349823322,37.618456,126.933031
2024-01-14,구산,승차,401,916,2313,517,0.2208825657101519,0.1246684350132626,0.2784368457780879,37.611377,126.91727
2024-01-14,구산,하차,721,303,1391,816,0.09377901578458682,0.2525533890436397,-0.4584450402144772,37.611377,126.91727
2024-01-14,디지털미디어시티,승차,561,1224,3133,864,0.21169145624351435,0.149429263230716,0.1724137931034483,37.576958,126.898609
2024-01-14,디지털미디어시티,승차,561,1224,3133,864,0.21169145624351435,0.149429263230716,0.1724137931034483,37.576108,126.901391
2024-01-14,디지털미디어시티,승차,561,1224,3133,864,0.21169145624351435,0.149429263230716,0.1724137931034483,37.577475,126.900453
2024-01-14,디지털미디어시티,하차,1535,759,2443,1470,0.12228129531174481,0.23682938617689706,-0.3189771197846568,37.576958,126.898609
2024-01-14,디지털미디어시티,하차,1535,759,2443,1470,0.12228129531174481,0.23682938617689706,-0.3189771197846568,37.576108,126.901391
2024-01-14,디지털미디어시티,하차,1535,759,2443,1470,0.12228129531174481,0.23682938617689706,-0.3189771197846568,37.577475,126.900453
2024-01-15,구파발,승차,1909,10537,6982,2879,0.4723629354014435,0.12906262608149907,0.5708109719737626,37.636763,126.918821
2024-01-15,구파발,하차,4328,2722,6463,7725,0.12816649402015257,0.36373481495432713,-0.47889346223796303,37.636763,126.918821
2024-01-15,연신내,승차,3315,15736,11663,4158,0.45125028676301904,0.1192360633172746,0.5819845179451091,37.61878,126.9213
2024-01-15,연신내,승차,3315,15736,11663,4158,0.45125028676301904,0.1192360633172746,0.5819845179451091,37.618636,126.920625
2024-01-15,연신내,승차,3315,15736,11663,4158,0.45125028676301904,0.1192360633172746,0.5819845179451091,37.619229,126.921038
2024-01-15,연신내,하차,7118,3329,10413,12802,0.09889489632226249,0.38031014199988117,-0.5872543549686938,37.61878,126.9213
