기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,대여소_ID,주소1,위도,경도
20240211,출발시간,1240.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,60.0,12392.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240211,도착시간,1530.0,ST-1023,진관동_016_1,ST-2260,진관동_001_2,1.0,18.0,2344.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240211,도착시간,1340.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,60.0,12392.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240211,출발시간,2225.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,2.0,96.0,11443.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240211,도착시간,2315.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,2.0,96.0,11443.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240212,도착시간,2235.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,2.0,107.0,11755.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240212,출발시간,2140.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,2.0,107.0,11755.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240212,도착시간,1735.0,ST-1023,진관동_016_1,ST-1483,진관동_038_4,1.0,22.0,3037.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240212,출발시간,1715.0,ST-1023,진관동_016_1,ST-1483,진관동_038_4,1.0,22.0,3037.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240213,출발시간,2315.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,9.0,2011.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240213,도착시간,2325.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,9.0,2011.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240214,도착시간,1015.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,37.0,7456.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240214,도착시간,2030.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,16.0,2430.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240214,출발시간,2010.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,9.0,2011.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240214,출발시간,2015.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,16.0,2430.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240214,도착시간,2020.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,9.0,2011.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240214,출발시간,935.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,37.0,7456.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240215,도착시간,1825.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,10.0,2090.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240215,출발시간,1815.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,10.0,2090.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240216,도착시간,1055.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,33.0,6663.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240216,출발시간,1020.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,33.0,6663.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240216,출발시간,1840.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,40.0,1494.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240216,출발시간,1910.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,10.0,1990.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240216,도착시간,1920.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,40.0,1494.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240216,도착시간,1920.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,10.0,1990.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240216,출발시간,1920.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,53.0,3520.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240216,도착시간,2015.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,53.0,3520.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240217,출발시간,1740.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,2.0,114.0,7130.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240217,출발시간,210.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,1.0,7.0,1293.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
